grid,cell_key,count,flat_rms,phox_rms,improvement,flat_norm_r95,phox_norm_r95,flat_norm_diag,phox_norm_diag,color_std,opacity_std,scale_std,center_x,center_y,center_z,eig0,eig1,eig2,tier,context_class_v22,predicted_native_render_bps,predicted_native_exact_bps,predicted_exact_correction_bps,predicted_native_exact_bytes,vq_fallback_bytes_for_region,predicted_region_savings_bytes
32,5541,64,0.014112854628361413,0.013761134651324424,0.024921958476789394,0.10724929803705142,0.10457643548470721,0.043265161007052445,0.04218690846094308,0.0257999449968338,0.34449344873428345,1.0925137996673584,-2.186399906873703,0.0210725347051266,-2.6202272325754166,0.005022311951378044,0.0027623193512201914,0.0001991726657612622,native_exact_phoxoid,appearance_exact_candidate,8.428535,11.905655,3.227120,762,1603,841
32,5542,76,0.013446299329553442,0.013224786606405959,0.01647388011514983,0.10404884573794444,0.10233475752713783,0.043073507011910185,0.04236391922125691,0.023691728711128235,0.2858220934867859,1.1337722539901733,-1.9772353736977828,0.023742657422860105,-2.6440213542235527,0.004467642325462084,0.003642920446877512,0.0001808029656599487,native_exact_phoxoid,appearance_exact_candidate,8.423258,11.853946,3.180688,901,1903,1002
32,5543,252,0.009479589751097642,0.00940577330665699,0.007786881751091031,0.06173642623303839,0.061255691982226766,0.028563130283867682,0.028340712565906197,0.03460629656910896,0.21659468114376068,1.3278268575668335,-1.7293605364504314,0.023565102521041853,-2.602010148858267,0.004708467274225657,0.0028204401158182612,8.986262184911467e-05,native_exact_phoxoid,appearance_exact_candidate,8.049906,11.327541,3.027635,2855,6310,3455
32,5544,651,0.008453920668488163,0.008370741427469904,0.009839131957827272,0.06152998861219237,0.0609245869348734,0.025809122750525642,0.025555183386067458,0.051453832536935806,0.2490628957748413,1.2800416946411133,-1.5360790661846597,0.021887648973764346,-2.6576945359508195,0.005510613510695069,0.002491276192750809,8.214230533879952e-05,native_exact_phoxoid,appearance_exact_candidate,8.045091,11.359824,3.064733,7396,16300,8904
32,5546,406,0.007804521247426829,0.007771797938705024,0.00419286560755974,0.05742156704189392,0.05718080612831177,0.023380254172986267,0.02328222390936835,0.04229016974568367,0.20628806948661804,1.3698782920837402,-1.1227528763314087,0.020553546409246337,-2.654817214856545,0.005047640959738406,0.0034695595151511363,5.901180032538914e-05,native_exact_phoxoid,appearance_exact_candidate,7.944974,11.185857,2.990883,4542,10165,5624
32,5547,669,0.009433907296464995,0.009379738627419872,0.005741912374464511,0.06834321859349587,0.06795079782094315,0.0282416036195745,0.028079442806276545,0.03370480611920357,0.2545015811920166,1.2697478532791138,-0.9183614781747261,0.017793801209525856,-2.653559527670344,0.00511545580308336,0.0035160258728129056,0.00010367747601150821,native_exact_phoxoid,appearance_exact_candidate,8.082291,11.374464,3.042172,7610,16750,9141
32,5550,445,0.008080165605751434,0.008079839479381849,4.036134721706015e-05,0.05658204315907638,0.05657975943158619,0.024175301689168326,0.024174325941422773,0.029055282473564148,0.26985397934913635,1.396260380744934,-0.276897288664865,0.017170837412777473,-2.6476381979882717,0.005769289560681701,0.0036311086004912675,6.208077827400072e-05,native_exact_phoxoid,appearance_exact_candidate,8.036538,11.307326,3.020788,5032,11142,6110
32,5551,389,0.010358015800187137,0.010169716678422966,0.01817907265219359,0.07140827564597525,0.07011013941503921,0.031005564690337967,0.030441912277210024,0.02324051409959793,0.2521003186702728,1.4111886024475098,-0.05652207776711293,0.015836039397868262,-2.6524068862199783,0.005030321587676431,0.0037318602111525165,0.00010620386391487283,native_exact_phoxoid,appearance_exact_candidate,8.066699,11.382370,3.065671,4428,9740,5312
32,5553,449,0.009561020161769287,0.009498702689662802,0.006517868496467337,0.06845571765261672,0.06800953228712568,0.028620046470045544,0.028433504770791002,0.03685643523931503,0.1993783414363861,1.2967172861099243,0.3763735653677334,0.012207126241397267,-2.624136005838712,0.005404100514549516,0.0036562062384795464,8.678828090219751e-05,native_exact_phoxoid,appearance_exact_candidate,8.039542,11.303866,3.014324,5076,11242,6167
32,5554,482,0.009498161019558443,0.009302479025096462,0.020602092769225148,0.0711445659921829,0.06967883904358568,0.028405897189318085,0.027820676260230683,0.037525102496147156,0.25737258791923523,1.2768135070800781,0.5810342508678635,0.010676419999432104,-2.643731160710255,0.004672459611340835,0.0028721621930208065,8.759641981331797e-05,native_exact_phoxoid,appearance_exact_candidate,7.989749,11.294709,3.054959,5445,12068,6624
