grid,cell_key,count,flat_rms,phox_rms,improvement,flat_norm_r95,phox_norm_r95,flat_norm_diag,phox_norm_diag,color_std,opacity_std,scale_std,center_x,center_y,center_z,eig0,eig1,eig2,hash_context,context_class,context_prior_bps_delta,predicted_raw_bps,entropy_factor,predicted_entropy_bps,precision_tier,estimated_payload_bytes,estimated_entropy_payload_bytes,estimated_exact_correction_bytes
32,5549,418,0.0069792600377458925,0.006888605956563006,0.012989067708124179,0.04888947367632821,0.04825444499253183,0.02100376907825885,0.020730949699575542,0.027548816055059433,0.2718757390975952,1.348809838294983,-0.48110209646013874,0.017449258734207735,-2.649230812986692,0.00509176887616806,0.0037780860572038263,4.7248997674983947e-05,99,mixed_surface,0.0,10.07420936302843,0.94,9.469756801246724,n12_c12_o8_s8,4295,4042,1652
32,5552,406,0.010000004916920869,0.009721390261200216,0.027861451872809893,0.06961482797899532,0.0676752577996246,0.029998091435855606,0.029162301055039364,0.030111955478787422,0.2018357366323471,1.322749137878418,0.15033342470026886,0.012009222776100614,-2.6465713468690715,0.005415183129403943,0.0038270055140709087,0.00010148535265552227,100,mixed_surface,0.0,11.09136199422963,0.94,10.425880274575851,n12_c12_o8_s8,4587,4317,1619
32,5555,579,0.00778375288252898,0.007574672676796043,0.02686110529051199,0.05504663990448969,0.0535680263141263,0.023380160836490714,0.02275214387455263,0.03767422214150429,0.3026306629180908,1.2279129028320312,0.787747075005124,0.009500871734852959,-2.6661620953430734,0.004114001423600179,0.003219568793729044,6.437388340307655e-05,100,mixed_surface,0.0,10.332988566104971,0.94,9.713009252138672,n12_c12_o8_s8,6067,5708,2294
32,5556,420,0.006985158018964763,0.006894565159948998,0.012969335664247659,0.04810440050528237,0.047480518388201956,0.020982081502662096,0.02070995784471947,0.03917509317398071,0.2813932001590729,1.2073302268981934,0.9999312430930635,0.00680268799192163,-2.6767239663749933,0.004593421338137214,0.003923202968872764,4.9043569315323154e-05,101,mixed_surface,-0.1672176960970062,9.825547969863061,0.94,9.236015091671277,n12_c8_o8_s8,4211,3963,1656
32,5557,348,0.006976252758405762,0.006642111834381921,0.047896906203868696,0.04619407758962293,0.04398152418813853,0.021058044735944723,0.020049429542390307,0.03944532945752144,0.23987914621829987,1.1580352783203125,1.2291213263725411,0.006620662031356664,-2.669207434544618,0.0053129462561058265,0.0039055430830462735,4.866810254916385e-05,101,curved_surface,-0.1672176960970062,9.241894666659332,0.86,7.948029413327026,n12_c8_o8_s8,3300,2850,1365
32,5558,563,0.007794011871040059,0.007182373652079778,0.07847540253728941,0.05672011954044784,0.05226898532754802,0.023522844388505028,0.021676879706295078,0.051560357213020325,0.2869969308376312,1.1678171157836914,1.4291353623072307,0.005432382527625161,-2.638652495418986,0.004542746449646121,0.003541296883159189,5.9422665200703034e-05,101,mixed_surface,-0.1672176960970062,9.688283164268546,0.94,9.106986174412432,n12_c12_o8_s8,5539,5211,2218
32,5559,1067,0.007750618457806064,0.006930912006231477,0.10576013463145206,0.05766149758596858,0.0515632098382254,0.023279128374199168,0.020817124623241007,0.06081137806177139,0.28304019570350647,1.1920021772384644,1.6601764997467399,0.006855680042084107,-2.655136067420244,0.004401471182930602,0.003316442568894162,6.513383189064867e-05,101,curved_surface,-0.1672176960970062,9.457301932897893,0.86,8.133279662292189,n12_c12_o8_s8,10175,8762,4194
32,6566,657,0.007838568144730726,0.0075398823811576214,0.03810463314959998,0.05443582571042064,0.0523615685415295,0.02374185835904713,0.022837183555985876,0.06546293199062347,0.25249984860420227,1.231473684310913,-1.929243980596463,0.02753462630107606,-2.3942256259421506,0.004320235666903669,0.0017864875181631311,5.264593517676786e-05,97,mixed_surface,-0.18618607043626384,9.97957307581151,0.94,9.38079869126282,n12_c12_o8_s8,6641,6247,2595
32,6568,382,0.006081345167574505,0.005873524143082801,0.03417352884355221,0.041412505593888455,0.03999729413949194,0.018276791520188403,0.017652209058005654,0.05025191977620125,0.2580001652240753,1.260361671447754,-1.5628068209942723,0.022905307367239246,-2.4005314068020325,0.007745118014487375,0.003008764815476707,3.69827590471812e-05,97,curved_surface,-0.18618607043626384,9.18999197183594,0.86,7.903393095778909,n12_c8_o8_s8,3595,3103,1498
32,6572,380,0.008354061121931036,0.00813357812538952,0.026392313070669842,0.060519142390381885,0.05892190223764648,0.02519824200858168,0.02453320211666069,0.02267572470009327,0.3009931147098541,1.313555359840393,-0.6817123591899872,0.019848536141140165,-2.3818501384634723,0.005159081848224201,0.0032724797631599406,6.979033722895985e-05,98,mixed_surface,0.0,10.697169306818516,0.94,10.055339148409404,n12_c12_o8_s8,4149,3905,1510
32,6573,513,0.008466190861454958,0.008340061691170885,0.014897983325454642,0.060003917100704185,0.05910997974427593,0.025552630552677275,0.025171947888781986,0.026201603934168816,0.30712130665779114,1.3951809406280518,-0.48245937928246957,0.022216824362014147,-2.377419783423344,0.0049299915714927705,0.003648486893852929,7.025747387500478e-05,99,mixed_surface,0.0,10.861230654240266,0.94,10.20955681498585,n12_c12_o8_s8,5656,5322,2042
32,6576,682,0.009853352350567121,0.009355269647979865,0.05054956778832621,0.06738870462224684,0.06398223472977708,0.029516825631033198,0.02802476285290108,0.028182029724121094,0.2927218973636627,1.2761932611465454,0.15726207656553015,0.018304646463699708,-2.369287507608533,0.004778930799087953,0.0035047871129680747,0.00011328741103189061,100,mixed_surface,0.0,10.822717977642451,0.94,10.173354898983904,n12_c12_o8_s8,7465,7022,2714
32,6577,560,0.008302266650110166,0.008058815564806655,0.029323448109231803,0.06001043020259525,0.058250717466536775,0.024863058506415747,0.02413398790046607,0.03677567094564438,0.23251751065254211,1.2552080154418945,0.3599632529852291,0.013243261599522308,-2.389545066282153,0.005391125804599718,0.0033863738044771726,6.827440777579619e-05,100,mixed_surface,0.0,10.457100661521125,0.94,9.829674621829856,n12_c12_o8_s8,5940,5589,2221
32,6581,256,0.008644612709471257,0.008496480779485236,0.01713575089647734,0.061523062464065366,0.060468818591292724,0.025997060845427362,0.025551581686739554,0.025830060243606567,0.2553960978984833,1.3667148351669312,1.226437802426517,0.015967148772006112,-2.390953510068357,0.0055548360093494765,0.0037156913549930845,7.472932889675114e-05,101,mixed_surface,-0.1672176960970062,10.695855540407784,0.94,10.054104207983316,n12_c12_o8_s8,2822,2658,1017
32,6582,377,0.006448520600341386,0.006263615898624578,0.028673972400277286,0.04587089811021333,0.04455559724382514,0.019345891238907988,0.018791167687464774,0.034507863223552704,0.26954904198646545,1.2312101125717163,1.4220111174039562,0.012255839398177093,-2.3978545627796364,0.005303393613505559,0.003994822028169177,4.158341793302799e-05,101,curved_surface,-0.1672176960970062,9.492662559672842,0.86,8.163689801318645,n12_c8_o8_s8,3663,3162,1482
32,6585,795,0.008763173950396904,0.008673112981446617,0.010277208858350739,0.05880620404676902,0.05820184040561358,0.02632406054730328,0.026053522679058774,0.04996069520711899,0.26246872544288635,1.2189037799835205,2.078133416672548,0.014333782257987574,-2.428085050856074,0.004855608533296139,0.0031343350859033285,7.33496232400488e-05,102,mixed_surface,-0.25920329670329645,10.403372873195103,0.94,9.779170500803396,n12_c12_o8_s8,8355,7858,3151
32,7589,456,0.006365554278955035,0.006299761729491126,0.010335714154763285,0.04275690877912388,0.04231498559184156,0.019387504850420928,0.01918712114211289,0.04557636380195618,0.2214447259902954,1.2749019861221313,-2.176338871320089,0.030164700112133385,-2.113911997526884,0.0052873850017911865,0.0022950860945867672,4.1876863081604703e-05,97,mixed_surface,-0.18618607043626384,9.43002388528335,0.94,8.864222452166347,n12_c8_o8_s8,4384,4126,1792
32,7590,554,0.006058611959416309,0.00583424353469925,0.03703297491570564,0.04482095160078202,0.043161098424452204,0.01848782133412503,0.01780316231041233,0.04874799773097038,0.24580737948417664,1.2208747863769531,-1.9956352502728503,0.02638088543729585,-2.1380501774450145,0.0050868302346586385,0.0033443027613585235,4.076675054087345e-05,97,curved_surface,-0.18618607043626384,9.296161154295483,0.86,7.994698592694115,n12_c8_o8_s8,5234,4513,2175
32,7591,367,0.0089109050848054,0.008765276889267253,0.016342694053207787,0.06281530701392445,0.06178873566953756,0.02674958992899514,0.0263124295647368,0.036495745182037354,0.23529046773910522,1.2725768089294434,-1.7509381160424256,0.027409722914028538,-2.136124379628361,0.005356547593652873,0.003601042910591902,7.940422943041057e-05,97,mixed_surface,-0.18618607043626384,10.662799333791185,0.94,10.023031373763713,n12_c12_o8_s8,3997,3762,1458
32,7595,677,0.008666123909970251,0.008553293040696077,0.0130197618273568,0.05904308764129607,0.05827436070265465,0.026183216645688907,0.025842317401087955,0.037455495446920395,0.29284319281578064,1.264485239982605,-0.8983720911977192,0.022073174531399786,-2.1062639163186154,0.004311321919359533,0.003219844852958166,8.713863598127611e-05,98,mixed_surface,0.0,10.744756206529056,0.94,10.100070834137313,n12_c12_o8_s8,7358,6922,2692
32,7597,707,0.008617792485231932,0.008507883474806365,0.012753731377718213,0.06392766730372615,0.06311235100733029,0.025824028647249003,0.02549467592279149,0.031851742416620255,0.27057522535324097,1.292150616645813,-0.4823888187141468,0.025570682795053774,-2.1404078068832555,0.004872913990091298,0.003748758309651691,8.653135845249668e-05,99,mixed_surface,0.0,10.97584333756389,0.94,10.317292737310057,n12_c12_o8_s8,7844,7378,2817
32,7598,615,0.008823552703699356,0.008578222840155175,0.027803977806051358,0.06276908710149036,0.061023856796814414,0.026630556139840694,0.025890120747965758,0.034424789249897,0.2872328460216522,1.3047631978988647,-0.27448072055509937,0.02490670528428988,-2.145468511308233,0.006322896373566994,0.0037717941431289277,7.244472522940976e-05,99,mixed_surface,0.0,10.7670441557673,0.94,10.121021506421261,n12_c12_o8_s8,6706,6308,2446
32,7599,792,0.009105400237062288,0.00895928083810721,0.016047553666045163,0.0609277608141216,0.05995001930270502,0.027333226686258313,0.026894595264144405,0.03563234582543373,0.25627726316452026,1.238497257232666,-0.05537514912441566,0.021757447401114405,-2.1557369331518808,0.005040904530853061,0.0034668180288499103,8.737241901335967e-05,99,mixed_surface,0.0,10.683236235812053,0.94,10.04224206166333,n12_c12_o8_s8,8545,8037,3147
32,7600,761,0.007994735689904378,0.00781353500493416,0.022665000069862773,0.05682930482547965,0.055541268627639896,0.02385995369247813,0.02331916784037119,0.03526769205927849,0.23826496303081512,1.2445321083068848,0.1547277365946987,0.024221841778247228,-2.1558529008179903,0.00519468266262875,0.0037630641946332167,7.13807398790291e-05,100,mixed_surface,0.0,10.307064520689643,0.94,9.688640649448264,n12_c12_o8_s8,7928,7457,3014
32,7606,343,0.008894785477966837,0.008777657972769939,0.013168109055247387,0.060660567268737045,0.05986178230358914,0.026557983581203662,0.026208265157118903,0.02864117920398712,0.30138471722602844,1.3438174724578857,1.4236337648536304,0.01893309093845476,-2.1333335266168887,0.006884338714178729,0.0038657785778562445,7.911720869905039e-05,101,mixed_surface,-0.1672176960970062,10.729930330015044,0.94,10.08613451021414,n12_c12_o8_s8,3764,3544,1364
32,7607,299,0.007266444366718145,0.007168664678675076,0.013456332025456699,0.051545220212895794,0.05085161061538579,0.022026832643702015,0.021730432270179192,0.02613861858844757,0.256025105714798,1.2714444398880005,1.6477899236423914,0.017953792197573742,-2.1386928335081374,0.0053276658290496515,0.003830260013802001,5.280121373460884e-05,101,mixed_surface,-0.1672176960970062,10.00076191166751,0.94,9.400716196967458,n12_c12_o8_s8,3074,2895,1181
32,7609,637,0.005726088350619413,0.005593265441346017,0.023196098477772816,0.039753730848228384,0.038831599392614005,0.017355357064253348,0.016952780492674017,0.048980098217725754,0.2716405689716339,1.1511890888214111,2.0796063461651406,0.013878274102353316,-2.145011415705085,0.005637001230976607,0.0037444150179398294,3.532218329534867e-05,102,curved_surface,-0.25920329670329645,9.014561857935943,0.86,7.752523197824911,n12_c8_o8_s8,5826,5022,2494
32,7610,645,0.008030120806674411,0.0077210150825763905,0.03849328441498673,0.05498973255886545,0.05287299714357299,0.024081398395457875,0.02315442627791091,0.03784065693616867,0.27271026372909546,1.148145318031311,2.299666194866101,0.012924734412081307,-2.150611094509562,0.005426168578577172,0.0033783002931950887,5.8252016040705816e-05,102,mixed_surface,-0.25920329670329645,9.768321863005616,0.94,9.182222551225278,n12_c12_o8_s8,6385,6007,2543
32,8613,634,0.006956820673525633,0.006711564561368737,0.03525405119183603,0.04800896123721584,0.046316450860092166,0.020855548528148925,0.020120305952703744,0.05155748873949051,0.25877299904823303,1.2582944631576538,-2.1882792556037507,0.03144120020685174,-1.898622142461439,0.005190845354409634,0.003652086209244896,3.3241971709199774e-05,161,curved_surface,0.0,9.731234899687133,0.86,8.368862013730935,n12_c8_o8_s8,6254,5390,2498
